category,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mel1,mel2,mel3,mel4,mel5,mel6,mel7,mel8,mel9,mel10,cent1,cent2,cent3,cent4,cent5,cent6,cent7,cent8,cent9,cent10,cont1,cont2,cont3,cont4,cont5,cont6,cont7,tempo1,tempo2,tempo3,tempo4,tempo5,tempo6,tempo7,tempo8,tempo9,tempo10
dreamy,-6.086391,18.51339,15.580034,11.860667,9.494101,4.942899,9.387391,3.476158,-1.381739,2.5594766,18.175741,3.3095324,-0.9083224,-2.687697,-3.719796,-4.769411,-5.201215,-5.6090317,-5.3328056,-5.7945185,0.490567572909084,0.3840693028372636,0.40030538546277944,0.4960171137002261,0.3947301319549536,0.4095078823776701,0.4584188586932969,0.35494187707724406,0.3646088881430601,0.22686318261335092,16.224338696190465,12.003585787583315,15.134917119315865,17.803947746395778,16.263593574830278,17.44166314268264,47.90180886726188,14.976863,5.9861355,3.7992165,2.368438,1.2910514,0.7589597,0.60209614,0.41190842,0.3243725,0.26368976
dreamy,18.023014,12.685659,14.501919,7.16664,8.365409,3.7621937,6.3422847,0.060270786,-2.6927135,0.12693076,23.958591,8.960841,2.4270384,1.4915334,-0.37798834,-4.383001,-5.5532284,-6.3425913,-5.8463306,-6.6858745,0.4219428609446914,0.4922497901742047,0.49346304888400166,0.5250135241652358,0.5492092490163577,0.518886906569775,0.5316892468149493,0.5598840690810843,0.4949738896742941,0.5122304337545633,16.83051412226162,10.113200064745625,13.011412049806584,15.975572421126364,15.006647218243495,17.7455381911729,48.01167216641021,14.675376,5.9928308,4.063012,2.7345915,1.3590415,0.8674025,0.63277894,0.4553883,0.3649019,0.3196708
dreamy,28.306032,-0.049529046,12.895507,4.0774026,5.0190244,0.9709834,3.8975365,-1.6779126,-2.3067956,1.972485,22.143492,12.257196,8.571166,9.40907,8.946895,-0.13409816,-3.2965775,-5.0881743,-4.972253,-5.719345,0.45791295703879814,0.34161478791490396,0.34404215180585,0.351487180242745,0.38133730773923813,0.4092051775951033,0.40787725149680687,0.3666045625134072,0.39981920636286605,0.3791666416121715,16.407757992228508,8.839459015110744,13.347134391896084,15.667897743805524,15.316226590474551,17.758040519545855,46.89713901427619,14.562839,5.9029346,4.329022,2.6259634,1.3277978,0.8749516,0.61255217,0.46890485,0.32402083,0.30468905
dreamy,15.341789,13.91167,9.634583,3.1592581,1.8922002,4.75936,1.9161733,0.94433373,1.7526667,3.8941324,25.787735,11.411772,7.6422887,3.9968674,2.5074718,1.7411057,1.6168841,1.6394088,1.0837005,0.6376016,0.6790973699069611,0.6597533776341449,0.6534205062245354,0.5921992141739885,0.6365741383854683,0.7128667221518272,0.589685943756296,0.634148024052485,0.582600082688624,0.1247159217267154,13.654078127601704,10.403675662358674,16.89630876790463,16.17463358615873,17.16100263261271,15.696353218865456,35.63894757651174,22.962637,15.101922,11.01493,7.1525373,4.254137,2.9794905,2.2263153,1.8444196,1.3873435,1.1630723
dreamy,-91.42666,37.602375,9.032316,4.5516853,0.058730774,-3.8210292,2.1889613,4.3635626,5.138069,-2.3610744,6.067162,-9.529871,-12.673098,-12.975988,-12.979932,-12.986694,-12.986694,-12.986694,-12.986694,-12.986694,0.0705294820270119,0.025037026593137904,0.04496094434313279,0.05000317189544261,0.02903261770259841,0.047985997583119784,0.03805912240597739,0.06594929249082916,0.14396891548762356,0.17690150947996824,12.9811516828926,10.692684873452846,19.109618875536583,20.751713425013225,19.85326894652001,18.612927397708642,29.512193613119127,12.645065,5.6874633,4.318859,2.9131536,1.951718,1.404991,1.0961778,0.8439766,0.64722663,0.5995504
dreamy,-2.9881983,11.73671,13.843393,8.673188,7.611037,7.6196604,1.6704608,2.061637,0.9409225,2.2142134,21.619328,3.8769865,-0.38947397,-1.9500529,-2.929443,-3.4042628,-4.1244664,-4.918278,-5.298769,-5.3938136,0.19268111569762386,0.596482965180097,0.3779973032227979,0.09536045583963554,0.4744225832994631,0.2249872114211613,0.32956113794565867,0.5008582798363461,0.11133930845533505,0.34467762677711233,14.187293422733186,11.148768521295521,13.16297808673532,15.830321218248073,15.26347104569131,16.824541571070043,41.59344464511115,32.883175,19.442392,14.264659,9.361015,7.0111704,5.4667253,4.2513423,3.296904,2.6254396,2.254983
dreamy,-80.16248,24.692863,-10.152706,-6.593585,-11.422202,-16.904037,-11.354086,-12.428134,-12.107736,-16.085793,-2.2338848,-23.62939,-32.155643,-34.0103,-32.37177,-31.536818,-31.304317,-33.5271,-34.834442,-35.069397,0.36427323330575917,0.4244535549036132,0.46673485934534287,0.4067128772933299,0.5137862484801466,0.3614838369577974,0.44721452404702666,0.3829750019572115,0.3606860414570772,0.3704574679842152,28.290237670106286,15.068024395749614,15.0693574521899,16.74367936121468,16.147433640089535,17.337310096756127,44.179258207087464,18.328573,11.860849,9.470958,5.0101395,3.2969222,1.801475,1.4218656,1.1144832,0.9489701,0.75710845
dreamy,-7.7348986,16.430992,6.1062355,-1.9007605,-6.179874,3.1225812,-7.742067,-3.933478,-4.2337213,-3.7625215,20.853422,-0.007621181,-5.537812,-9.251357,-11.406888,-12.659844,-13.067421,-13.213205,-13.254736,-13.256014,0.3572596057691408,0.16460891301396907,0.22248819581310905,0.39059560579067565,0.39625360514179775,0.22413904459211517,0.22340968299642663,0.35914257341961936,0.46289884272088894,0.5077576997578122,19.84841928787037,12.14681936778602,15.20811690805927,16.80846195762126,17.27402081288875,16.83587231139536,45.69477663358388,12.172417,3.6395428,2.6770048,1.5771345,0.9488891,0.62593323,0.57709426,0.44226184,0.31946313,0.3471644
dreamy,51.705948,-2.5152895,1.561188,0.15623146,3.8338654,8.651649,3.0081637,2.2010386,-4.1552773,-3.93608,29.035248,24.467827,15.8419485,10.182307,4.4207997,-0.03677984,-6.0567174,-8.759251,-11.287925,-12.031937,0.32949244782941073,0.2728886335653858,0.28107361907116135,0.27327749168614984,0.2901911345531297,0.2591159346745764,0.30698734981487497,0.24998733862109934,0.2639024773778796,0.3169529962864099,16.63658451728626,9.799183923356605,17.12070778243725,18.64615846968902,17.997843403148757,18.265336269429405,48.46502443224244,10.830313,3.420368,2.8240263,2.019342,1.1220617,0.7147921,0.5561892,0.39866346,0.34420052,0.3040598
dreamy,21.176147,7.0408297,8.140552,11.788526,4.181379,5.6613393,1.4324651,1.1569014,6.732027,11.880028,25.546661,13.533872,10.5599375,6.91817,5.646146,5.2254567,2.6803253,0.7414928,-0.021628948,-0.40969262,0.5551437041717142,0.31334822128666856,0.2831081688783132,0.40896108303394085,0.3559364856708005,0.4719489593354629,0.321350401172429,0.35838329936447477,0.42366454165116224,0.4892888218091559,18.847648976939222,11.462587541635822,18.384400919348504,18.44975351595018,17.20192501233087,18.355905500843146,40.4580265714474,23.682447,14.475119,11.28982,6.518175,4.3151183,3.0045452,2.1485322,1.8414385,1.4467534,1.2262784
dreamy,-7.8909206,16.97153,15.465852,5.2523556,0.82888514,5.136222,3.4756992,-0.27036324,-0.709196,1.7686579,20.38481,0.044796858,-3.884463,-4.088539,-3.8655956,-5.6705523,-7.6355557,-8.029614,-8.246021,-8.800051,0.38804946540923296,0.37076686837678197,0.3919434226187629,0.18519648942964628,0.1260319968060257,0.26350768264474267,0.14238587936241084,0.07852698911850718,0.2548919293729658,0.10990975445772723,19.159319845936167,11.72131875464196,15.838620539714093,17.707988086061132,18.02533332601901,19.762835439333358,44.35439060785369,22.492928,12.999891,9.496318,5.668997,3.3573246,2.2536883,1.6065468,1.365368,1.0257639,0.8859452
dreamy,-39.838486,-5.8226833,-7.1771884,-3.7240307,-13.055967,-4.3599873,-12.077959,-10.775481,-8.771709,-8.524633,5.3961444,1.4361609,-6.179635,-12.356146,-10.695602,-12.400213,-16.496754,-15.8019905,-16.516361,-18.163382,0.33409097876736854,0.26891179930297937,0.24863189340316832,0.3374939409439285,0.17553752610928225,0.14183891923082637,0.23699815606515154,0.26415999945568824,0.38163297447953004,0.18081250799309587,22.223129162147796,16.844268648801496,19.414882338387173,20.454574389773725,19.920637933575936,22.96608673627286,44.40469484619198,29.654526,17.079285,12.139951,7.966553,5.0560126,3.632208,2.8044064,2.1358254,1.5879983,1.2543542
dreamy,-10.1418295,13.322141,-6.496056,-6.495392,-5.4011917,-6.7251077,-11.00068,-4.945152,-0.879821,-2.210289,17.701057,7.553678,-2.5422938,-7.2748218,-10.095535,-11.309636,-11.366506,-12.29978,-12.772655,-12.945359,0.21058039930480807,0.20754516036864487,0.40378951040916744,0.25256351704798663,0.2980659233906736,0.2985345610762299,0.2625199116327468,0.2766336157364038,0.28369839243806505,0.17456584826114305,19.55989657499797,16.304173176384648,20.936310489386628,22.036516297713906,21.295639294478022,17.990514354288806,45.3601497405298,12.784888,2.8904412,1.8343601,1.1754105,0.87090504,0.6340413,0.5299611,0.4310004,0.39633033,0.3709763
dreamy,-13.428927,-18.769005,-13.021322,-8.057304,-8.306569,-7.1042557,-4.45566,-4.142672,-2.7470686,-0.9652826,9.824819,5.5943913,-4.4343553,-10.59689,-15.695925,-17.710522,-18.665922,-19.330605,-19.38488,-19.515766,0.10683552197252566,0.17358477313201826,0.16310907759627713,0.1383037585125728,0.22848770841373958,0.14300065391824263,0.1328230310126572,0.15587447513194488,0.12391296706445615,0.4469899443322175,18.865209325635263,15.909963635970783,17.93794374671888,17.008226274729633,18.92045905694742,18.654793848040587,38.83445843109125,28.2072,19.204948,14.31744,8.433116,5.487877,3.7127032,2.6721003,1.950519,1.4255989,1.1133448
dreamy,25.013731,21.525229,10.256806,3.6633487,4.439362,1.2909365,-2.5181553,0.41556337,2.3370368,3.6875343,31.42999,11.52507,3.7119849,3.5591629,1.8119955,-1.574659,-2.9908633,-3.1184182,-4.3800845,-5.0370393,0.2720151282794524,0.2502349759423872,0.29377967269572314,0.26667434279892116,0.30800588950399027,0.27206462650848984,0.3815341859571328,0.36861488719409247,0.3664019101075304,0.38272638008151344,17.166993080225048,11.85337281872505,17.848235710695967,20.18270032827941,20.309169425009905,18.757201525890373,41.800282513566344,21.334,11.952144,8.686736,4.951657,2.9055872,2.0031137,1.3509408,0.9995487,0.674054,0.571627
dreamy,-38.18392,5.395018,-0.4160908,-1.1770391,0.8475579,-2.9864862,-2.4226668,-2.1937149,1.958965,4.2807355,9.190226,-10.025985,-24.32843,-27.218254,-29.05752,-29.87202,-30.024052,-30.045382,-30.045988,-30.045988,0.6378951077471517,0.22434895731987003,0.10492813921542318,0.10717713631133423,0.14085094499114106,0.13352467685661093,0.11141616043892946,0.1088529536618298,0.1282707795932384,0.18089801458641702,17.676284787233286,6.613005033316748,13.215301685507022,17.815663058831625,17.43355162982875,20.668276345032627,35.192842126538295,16.850658,9.090975,6.1711583,4.142916,2.4232557,1.3900659,0.9725078,0.85151696,0.5348038,0.46911412
dreamy,-45.925087,8.708649,5.0374713,-1.3974881,-4.1894403,-0.39207265,-4.2153435,-8.080231,2.4648502,4.5904226,8.589705,-8.551777,-14.34484,-14.891474,-15.144907,-15.429763,-17.113714,-17.681906,-18.059996,-18.068783,0.2831510092398225,0.27721511612367594,0.36221623054264385,0.2982336233238848,0.25027157718328313,0.22347637201170498,0.28551114887903223,0.2814813226101856,0.2557058775433879,0.3473436934556116,16.13644617162883,11.921782771945757,18.384134544360776,18.191959674377387,16.46922677431375,21.618729148978563,38.094370487200834,36.857838,24.17123,14.63553,8.846995,5.6528206,3.7251716,2.9949796,2.3801508,1.6988034,1.4684837
dreamy,27.532856,7.283853,2.7550185,-1.0126002,0.9653105,1.9927707,-2.2597742,-1.6006038,4.7124844,8.3895855,26.298344,15.650861,7.1210938,5.6090517,1.4958565,0.668458,-1.9955765,-2.1084356,-2.8606226,-4.1450477,0.38642443905492657,0.2853749024220293,0.3131629447346128,0.2570301673261392,0.3456438368424179,0.37317090371255096,0.376433772241566,0.4259308250978287,0.4515190795298961,0.46629852364358926,17.136364988475147,11.606136203532257,16.76813142352589,18.946517859472184,17.482606203778175,18.444124917732882,42.30063802684871,23.662016,12.280282,8.655296,5.1233993,3.090361,1.9510174,1.307181,1.0242459,0.8023518,0.6023699
dreamy,52.335514,9.450823,3.9469893,1.3554051,1.0171583,2.5409074,-0.18839614,1.4569862,5.295163,6.7778196,35.11192,21.47674,14.102571,9.069969,4.081735,2.773903,0.51455384,0.25010395,-0.7706031,-2.3544834,0.36539779006579814,0.24043723384445848,0.31206547371423,0.24297842424966948,0.2923914211031735,0.3788502351697159,0.4382000106056717,0.34569006645029554,0.36784541230425793,0.41633533972008213,16.365433310352564,9.923981736123269,16.18110585566261,18.05767029321768,16.984866433380038,17.28471873282263,36.05667757171207,18.2696,7.8493342,5.9170837,3.4960952,1.9187248,1.2703633,0.76137555,0.6218336,0.48503712,0.37735468
dreamy,-128.32097,44.7783,-4.1326294,-8.610771,-6.831081,-10.755214,-9.078145,-6.185634,-3.9184177,-5.5957675,-2.965248,-28.555511,-41.62457,-43.056717,-43.359818,-43.50209,-43.519875,-43.519875,-43.519875,-43.51987,0.42674663738143537,0.2235354318646372,0.14480998648251825,0.10667304235977447,0.11609183925623069,0.1563348681093568,0.22321996416813317,0.3508611765683407,0.3011110901026185,0.3828379286487426,16.65713330149345,11.611707887208754,17.73146601013138,23.50406860415594,20.107445808701154,17.751967481765814,26.26282387140969,22.096376,13.80662,8.436085,5.2247105,3.4014957,2.4603426,1.8259778,1.4498167,1.1705097,1.0637424
contemplating,-82.651505,9.025174,-5.330069,-18.022839,-16.966534,-8.259625,-14.578123,-9.691757,-9.122269,-9.4441,-1.778576,-12.311452,-17.530672,-19.513277,-19.835783,-20.579851,-20.686253,-20.638845,-20.805145,-20.996132,0.3514305010179336,0.30501265225097124,0.16651723763543766,0.18889807014153392,0.19262663528341145,0.11783275312921142,0.18836106473155892,0.23608293817415704,0.27171611607494395,0.1620907049370104,20.308678342912287,14.483719961903097,20.701018715504663,24.60373626096596,23.993658062355028,25.63088986527459,41.72608927084848,18.649187,7.6324487,4.551257,2.7594793,1.6481607,1.1409444,0.88918865,0.7022876,0.5799256,0.5113032
contemplating,29.041954,13.334694,17.53887,7.762807,3.1451452,4.470598,2.6970615,1.6870348,-0.96046376,-3.0392892,30.107069,8.648661,7.4711947,3.1022394,1.1733449,-1.0935067,-2.6682663,-3.1056216,-4.867897,-5.3881364,0.4459555863566561,0.4105763841619483,0.512953852781657,0.47367995685554,0.49246318388688676,0.4185254920899453,0.4900571059523687,0.4403759038698996,0.3404694504502365,0.31376849365631676,17.54011313423085,12.401874807112252,15.44490077280213,15.304195623362256,15.695450700903383,16.41421242508055,49.270600517206184,18.728802,9.67846,6.3763,3.4551668,2.1282308,1.3044004,1.0451863,0.74915475,0.6678273,0.52916425
contemplating,-71.094894,24.610306,10.065847,6.5011125,3.1236837,2.6825674,2.016771,-5.98839,-1.901114,-4.3434334,4.8967314,-11.305293,-17.283884,-19.54425,-20.364237,-20.543943,-20.442818,-20.486013,-20.61072,-20.638447,0.1906318994476051,0.20464902739675192,0.04840190823778263,0.12378737810245599,0.3346233417394269,0.09422475482019112,0.182595526291708,0.19423197840124165,0.1553780117803483,0.05487534500889508,15.567420418701767,13.957167544954133,17.859192279594545,20.55585055518145,20.675199553102996,21.146129643549322,37.34794014275625,14.592716,5.818043,4.3728294,2.4455838,1.4813697,0.97934186,0.74852383,0.610192,0.48469034,0.39682624
contemplating,-57.463623,16.95045,14.634287,-3.8272429,2.353481,6.797141,-4.801516,-12.448391,-1.6641425,-0.084010154,6.0786843,-6.8890724,-15.327016,-20.643238,-22.438007,-23.774662,-23.799263,-23.759039,-23.801151,-23.803194,0.2779646137621201,0.32947646856950724,0.3714967801525621,0.20123349969960455,0.10012269285724877,0.3181346694277338,0.40015041250432404,0.36546505004053476,0.3612635231933483,0.19013512307104735,16.225879220108684,14.13183811242513,21.517761731611365,24.385222668827318,22.171296901169942,24.007450767238975,40.414377027597965,11.616457,3.472613,2.5891666,1.5823911,1.0979238,0.694308,0.5821138,0.50232595,0.420379,0.39384952
contemplating,-33.369534,-1.5370013,-2.1139846,-5.8812346,-5.0473495,1.2678925,3.8836057,-1.4641644,2.9058318,1.6074715,9.145979,5.3590508,0.36936185,-2.7628028,-5.2072306,-6.486664,-7.0620008,-6.9342217,-7.0953445,-7.3350787,0.37698111504230153,0.5149997891414441,0.7157898231606702,0.5688015780022513,0.5463747171082163,0.5667808586553412,0.32761098227274277,0.23637057214645812,0.1733986049964399,0.27025103544893225,15.433592825199833,14.652179380431267,19.689978292651354,21.912479597361436,20.786300130278814,22.60870214068911,47.007062052847644,24.718855,15.463979,10.839018,6.1835413,3.6790054,2.9100215,2.3144083,1.7590417,1.4017673,1.2043636
contemplating,-80.33454,-7.2958865,-5.778195,1.1096183,-3.9592743,5.8285427,-6.8726754,-0.000990404,1.5027385,1.5865184,-22.441236,-24.975712,-25.297573,-32.69652,-34.110497,-29.774303,-37.40227,-41.816723,-43.3873,-46.399315,0.20720552343397458,0.19248847714431105,0.15230859463867077,0.23200081796662864,0.17934972715804753,0.2234735558012688,0.15991425134731954,0.18422098860824346,0.338583444356872,0.7330238818022408,17.53309152538271,7.831709730963665,11.419670823112998,18.36361994945804,19.599598877072292,18.103397399817336,42.50871054965564,16.034754,8.053076,5.4512906,2.8627043,1.8371642,1.0927052,0.9351994,0.73128814,0.5752259,0.5503816
contemplating,9.4963255,16.890118,3.4123173,0.67813367,-1.5638555,3.6292572,-3.5489132,-6.157966,-4.4231234,-4.804125,21.666677,5.959708,1.3735158,-5.663663,-7.6483345,-8.077308,-8.318336,-5.9248295,-11.3826475,-17.606441,0.44923319649065396,0.3376120348957028,0.4140123764849752,0.3327876416948396,0.38159604739660047,0.48184928290827644,0.3889039860333473,0.3622641406720803,0.41856842530989496,0.4277437368455672,21.65143798634804,11.692290630076519,17.397780522725395,18.342993150099783,17.785177737036598,17.69167116078928,52.09312357084391,16.779144,6.316325,4.397058,2.6723025,1.4813544,1.0193971,0.7810109,0.52842396,0.49875686,0.4173447
contemplating,35.894737,12.578861,4.774591,2.7852347,2.5235612,4.113373,-2.5961437,-0.7384206,3.2550988,-0.3641034,28.628736,13.297861,10.384293,5.048906,2.3504193,1.9233745,3.1256561,0.99811554,-4.8262496,-6.6806164,0.4969021464593249,0.4334572954974467,0.37433943230678735,0.4320616668065369,0.43723888510615727,0.4334322968087072,0.4968348342053705,0.47546288251361185,0.4180695549362033,0.5108181189071176,19.708163193285564,10.52763729350896,17.03585759942152,18.376057706073077,17.9728195903308,17.648287065405945,51.49304516736152,14.537817,5.6411147,4.4087286,2.6758513,1.5117346,0.90341485,0.62973136,0.48945153,0.42308202,0.33791643
contemplating,-14.25672,12.579492,8.818201,2.7142553,0.62414414,-0.34429,3.535478,7.483442,3.7327068,-0.8718397,19.218582,-6.028305,-13.204659,-16.683249,-18.29131,-20.704916,-22.53871,-23.886862,-24.289165,-24.29539,0.3618512610834623,0.13526767922757468,0.3191415658295496,0.14827704636602182,0.23003480747859156,0.36887455878393427,0.13198647427522212,0.40079978294977153,0.25777560683747763,0.3180374194822373,17.480213008562394,9.966309151746659,18.624518457311552,20.3002922729637,21.01581489603358,20.1803951002018,42.73867114134394,12.849343,5.1127977,3.951011,2.2915227,1.4721937,0.8580512,0.6117457,0.45574397,0.37893587,0.32613212
contemplating,-123.89492,-13.391589,-8.533052,10.890377,-4.387574,-15.23064,-5.659013,-9.367521,-3.2554324,-12.061901,-11.103435,-16.721739,-24.450464,-25.782402,-25.824493,-25.823408,-25.856749,-25.856749,-25.856749,-25.856749,0.45289171321111593,0.5758091409659082,0.6264214359327898,0.6383296084301308,0.24640138149744784,0.1885458934558489,0.27792002578102776,0.19236698030069593,0.20632475650825205,0.29301016658461143,16.79699615347085,16.248526260904463,20.279343936022336,23.69139547766557,18.61402211665886,26.84111685734843,26.572960356482177,13.372275,4.957747,3.1344783,1.996057,1.3584079,0.9144509,0.73592675,0.6035738,0.49832147,0.42742616
contemplating,-63.610516,12.527532,6.2271695,9.084169,-9.988256,-10.963169,-2.6203065,-10.603247,-8.347757,-10.294296,4.870823,-12.170632,-19.085583,-21.534891,-21.400667,-22.136232,-22.43563,-22.331375,-22.201952,-22.458221,0.3194923765957266,0.1258817842329046,0.2011956389980407,0.06400933356631584,0.186163046210178,0.21941883551037095,0.17757346686542214,0.24173787011378223,0.056627028152351,0.04759660627035031,20.916005332306742,13.094757666372503,17.98540083330944,19.95230710572506,18.58858248678834,22.51901339041961,37.47883641191522,18.463533,8.645326,6.403126,3.5892162,2.4631987,1.5227216,1.2821068,0.99130756,0.78693193,0.6358112
contemplating,-65.12376,44.312393,8.829794,6.577992,0.08495463,-5.8272552,-7.1601353,-5.0756836,-0.5892494,2.4070067,14.359467,-7.8991504,-9.562325,-9.601679,-9.660771,-9.284216,-9.502759,-10.215581,-10.329239,-10.330109,0.24491716814985912,0.1689089523383401,0.19515671848708613,0.19899669522118948,0.18508829985943887,0.19102621421029692,0.1732978583046062,0.2191753998592449,0.18058697585563818,0.2471744568018008,15.356949986753694,15.655016466611531,20.72756485028949,19.008645509087742,13.991707492892917,14.52727775907969,39.31868444193616,35.372658,26.47912,19.410513,13.5994625,9.734536,7.917125,6.6776466,5.729375,4.859788,4.585283
contemplating,-23.166231,32.62018,11.282711,3.258571,-3.2008145,-5.3612175,-3.0382938,-5.5033045,-1.2382318,-0.6325421,22.960001,-2.0556479,-5.096257,-6.9547925,-7.936812,-7.8931355,-8.565992,-9.151346,-9.175976,-9.523386,0.2921233877295745,0.22760275861621085,0.26582520589833764,0.34424575079000114,0.3163560874452065,0.22966355871429156,0.3154595535037355,0.263614851488402,0.3139243381857542,0.27881417594089253,17.379479437785754,14.129514632644625,18.646320028791504,18.178164188795094,16.347438069914425,15.797592313152945,43.37189841851495,26.990927,16.047539,12.210436,8.155318,5.154461,3.647472,2.8689609,2.2550557,1.6657323,1.3351943
contemplating,-60.812183,24.434591,18.813307,11.652705,2.7034574,4.1127553,0.13453005,-0.3962882,-2.1681097,-2.3614728,9.020068,-11.509986,-13.800127,-14.923087,-15.849732,-15.967314,-16.37933,-16.411348,-16.411032,-16.424742,0.47976724535311327,0.2712231911958974,0.5020254610805543,0.20918862405446015,0.13634017265169338,0.1484356698990337,0.19276931149119322,0.1455573649038728,0.14838512909687307,0.14965556431304242,19.18729729858305,13.066616463415366,14.709755321941477,16.80307792223004,18.82601157127494,18.831818801780976,40.49402328565666,25.766861,14.982367,9.063505,5.7127476,3.9035652,2.5768735,2.1674314,1.5336338,1.3286015,1.0569924
contemplating,-13.6857395,22.592094,16.395617,11.758046,3.8411806,3.1574817,1.7836273,1.1607797,-4.490995,-3.3083606,22.249504,-3.0551846,-8.903183,-11.171097,-12.552989,-12.571528,-13.420343,-13.956685,-14.179273,-14.275977,0.36380286252286564,0.3054405617317298,0.33264067058436786,0.2428619881121657,0.2597587900004676,0.4086468302646387,0.40514391213189166,0.3661974209822298,0.29833331904487775,0.2807484228112444,21.16658866716453,14.048490968460492,16.426876304364914,16.51300286328759,17.170519234758032,18.274336017290818,43.76544656638968,18.63415,8.883437,5.073484,2.9788013,1.7297398,1.0972854,0.80823845,0.58445805,0.46790287,0.3728918
contemplating,18.314188,13.93182,15.626191,5.83372,4.5254283,2.476312,-0.84129643,-4.1099863,-6.149017,0.22746165,28.70661,8.641759,-0.24394064,-1.9436616,-6.977225,-8.72614,-10.137167,-10.26975,-10.306207,-10.493696,0.4249092437399697,0.3399892888849598,0.3726069677220891,0.3315218486384701,0.3236301465105789,0.32420560179409835,0.39773474274987547,0.2605381880909088,0.26855773442376935,0.29732498461702894,20.499470011195196,11.865133174097224,15.891922133908897,18.26556234076123,17.168072909508176,17.350885121415715,44.96497223068105,16.507298,6.540736,4.152929,2.2936869,1.3027387,0.72001433,0.5437057,0.43933487,0.36677146,0.33047226
contemplating,-163.7699,25.223667,-2.1492605,-5.1099296,-16.46348,-22.569763,-14.780035,-4.408321,9.302213,4.252765,-7.282566,-21.221308,-21.293587,-22.150818,-22.855196,-23.208937,-23.235851,-23.118422,-23.13392,-23.287165,0.0830490175991854,0.03405879061326557,0.053958032944934224,0.05692035493783375,0.046050306001183115,0.04692569688968821,0.1417744080799879,0.1212420700223471,0.03253210591916152,0.2290437738727293,22.70109917604426,16.642128264012793,24.419663233768347,20.802305528962357,19.479423455607584,19.02931338365756,24.162510639030657,35.935173,27.553646,19.19008,13.631276,10.937633,7.9168286,7.515454,5.85674,5.1435466,4.5241346
contemplating,-56.777588,14.299765,3.4854162,-0.03482856,-7.031892,-4.0297728,-6.9428883,-2.6023145,1.6857258,-0.33081833,9.586164,-3.61248,-5.2574873,-6.901846,-7.110943,-7.349447,-7.614102,-7.772589,-8.041035,-8.734257,0.3306733592810541,0.23428216700914412,0.23226351373013432,0.2727134822597449,0.21920850045619972,0.3367957332565153,0.3813406190891496,0.397965978193089,0.3516078926952991,0.3023309689553152,17.459163051964797,15.174038208918347,18.42449238678951,16.990462171708167,16.07505045594138,17.351215607652403,43.305198934226475,31.62318,17.16033,10.612964,6.470873,3.9696584,2.693873,1.9186023,1.4799465,1.2347289,1.0518782
contemplating,13.176694,4.8496923,-0.7053389,-0.8658988,-3.2542214,-0.24443321,-1.5769098,0.23053344,3.3748276,1.2648203,23.676285,12.817899,8.647502,3.9554386,1.998072,0.8593836,-0.27219722,-0.59364235,-1.1037337,-2.284443,0.28829332095205085,0.28519050867556733,0.29611401814621835,0.40027147805450153,0.37821010703872626,0.3557443407543292,0.37188746229638947,0.40215516928084954,0.37635413250602634,0.2962381912751664,15.026475336894473,11.07515878531393,15.934457632688112,18.021953842688433,17.50292143378787,17.932774645079263,42.30442157896782,24.722237,14.036176,8.733679,5.415585,3.2958221,2.1310432,1.5598071,1.164045,0.898547,0.7109162
contemplating,-119.068054,32.004326,14.589116,0.17086652,-7.3947535,-11.253447,-12.274109,-9.234436,-3.9936626,-1.4728702,-1.7981664,-19.189747,-21.125072,-21.620865,-21.869846,-21.907782,-21.962265,-21.773188,-21.912888,-22.514858,0.21525615290481193,0.40500859293699876,0.2822089446983225,0.2168725175730971,0.37406568436939885,0.2778851700505118,0.16627351052347408,0.2495928071267718,0.2708640475456507,0.2828432595432849,21.924992670108576,11.00584716707335,19.06480342537053,15.673268206275239,15.151368384073553,16.4975829575428,38.08671008196859,33.95185,16.999834,7.9948654,5.5860004,3.7396488,2.5983202,1.9082,1.4076325,1.1342168,0.88912725
contemplating,5.0654836,10.078344,19.304277,-8.757993,-0.7303473,2.2709167,-5.755006,-6.4494486,-3.4962258,4.4532504,28.36617,6.384369,4.6674848,7.5504375,0.1427792,-3.2973368,-3.8660183,-4.205497,-4.28405,-4.3166504,0.02994697574854867,0.06311856982895349,0.3767213133856614,0.3582514590466711,0.22908011221584626,0.3007050164045623,0.271503954511795,0.3007897189785067,0.25851755607160715,0.37190641827182797,16.91951904209543,11.884778107451835,20.802667601205496,23.518547451877097,25.543845997801835,21.531044496178865,42.49970960117716,17.602264,7.448774,5.3112817,3.1770437,1.719713,1.2360437,0.9015431,0.67062813,0.526593,0.4530201
contemplating,11.222309,20.791866,16.486046,-1.4766253,9.674828,0.13440397,3.5930457,-1.6063046,-0.5347736,0.5774015,32.109947,10.7659025,1.9966381,0.13612314,-0.20129539,-2.2118912,-2.1042967,-2.3087978,-2.3526368,-2.3582888,0.26509769834247626,0.38315547318396714,0.15051939734433756,0.18191051095427171,0.22413810520017208,0.14440018147030528,0.2584557778650269,0.24999176659552097,0.20599443263446598,0.21019641060626523,19.651539429520966,12.549041978464224,17.686252465508804,20.67224883984668,19.899036020727696,19.134472882809437,44.06296630988398,21.27134,11.4753685,8.240829,5.0384126,2.957657,2.2100642,1.729282,1.3198735,1.0239575,0.83919895
